PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
-0.4977218531990578,-0.7363299925883696,0.48148638560925194,0.00022187708358245006,-0.03870550270131917,-0.30532881606429235,-0.13331805378779074,-0.0807153184123393,-0.07578437019286668,0.1234948775970236,-0.06223564754031827,-0.0370594519496921
-0.10859211585909394,1.5641239962937443,0.6267703034644014,0.061563929184886484,0.022644082071558467,-0.719750064030429,-0.15531174895164646,-0.06989406885244401,-0.0057206356711679085,0.2506642906855891,0.20747655061451023,-0.2672297685804401
-0.26712082766433726,-0.2089523961391906,-0.09217483354999105,0.18918222543637228,1.3509230023848293,-0.1187890263670548,0.34081219782365824,0.04575031723965775,0.22910472068841206,-0.057067683848823485,-0.11586219411423937,0.06309439438070187
-0.41317836572425454,-0.7874250390273413,0.6336207405711279,0.004182337679948496,0.30233315444998243,-0.48097059251215135,0.2646282913649815,0.1006709141534339,0.6498437299333918,-0.020068564583388508,-0.22732481561695556,0.09430821361651634
-0.5584765361548394,-0.13852215096618314,-0.22976453470288133,-0.13093464594522874,0.8951109913678086,0.313903040797004,-0.01921521715275616,-0.029185218834132883,-0.512923147715238,-0.2975863499034549,0.004683236635441815,0.20660932667144896
-0.9527843512225839,1.5986868231491524,0.41813543391840646,-0.3140882379033278,0.018166249267257965,-0.08895237686374469,-0.07033034786455111,-0.24535459529358208,0.029308365892264005,0.05931669654803736,0.15184771885173345,-0.1540878300688005
-0.5906555643749427,-0.21378515863749353,0.892055305639631,1.0796682205589019,-0.4875867451108758,0.02615468388659938,0.7362941434980123,-0.0021801359192829507,-0.34693026771131924,-0.06003731527118577,0.4203784156080768,-0.030639054205884454
-0.9257295759642379,-0.5997775565030123,0.17948980553099733,-0.2891107643975236,0.004541244130558595,0.2695004787467929,0.08180573182945389,0.15466890203461034,0.3072637145336818,-0.035074033420108085,-0.03617138175578259,-0.0062474392302058965
-1.0923682239446786,1.5141200319169583,0.5058201546041919,-0.4118843165408905,0.015280962358403757,-0.05625315293270901,-0.04471797145570777,-0.30715758835918255,-0.009982497178132169,-0.07674824955092466,0.05111552540496353,0.010958245884605294
-0.9208891984236244,-0.5884602784368764,0.16798586556614484,-0.31298253505565893,-0.11626167403991129,0.2989860049405123,-0.04299998600232027,0.11393343443402715,0.07232034049559975,-0.047175015463901,0.006347958146066656,-0.0027348858824340658
0.0848079433202424,-0.546909662189247,0.28453952158150836,0.19837495376763636,-0.13358184813611687,-0.38928947558742544,-0.20174050903895308,0.31496730874371714,-0.008453207146920173,0.33433578270925574,0.1780423067722854,-0.31359168391518416
-0.7674610133173925,-0.6599337034883694,0.3110032948654425,-0.189761168602909,-0.06718858467143816,0.045285747372496514,-0.0631090934261482,0.021050316903732696,0.034587094850617825,0.012650841779130994,-0.03350102531597193,-0.003363216946384791
1.0897047350217914,-0.04163383458621368,0.1549381716948039,-0.17666273132749263,-0.03272163588615097,-0.027615266263228213,0.008911417282503976,-0.06315703120488045,-0.02699150128013871,-0.09387795149734053,-0.055346434262870434,0.06350653011447505
-0.4012589298609061,-0.589322413714988,0.19925861581103677,0.08462115829017569,-0.08792647180286992,-0.12516582855320074,-0.1676884162661482,0.10321839886443801,-0.027473122984186527,0.35037692558828987,0.12104453668954705,-0.29828807840564403
-0.915105078788278,-0.587159853545611,0.15991874943536008,-0.3165611573267895,-0.1562953125405653,0.31062693799354,-0.08359766761750066,0.10564707066394914,-0.004760714952354145,-0.044080492848206594,0.0205405188454755,-0.0038483869111626086
-0.1578337676967749,1.3778629936865412,0.5998934286806004,-0.1730552355735269,-0.16674725264194437,-0.38123733939137994,-0.11281162982470155,1.0310485699506875,-0.20226464366232313,-0.31252996247970005,-0.3500031516691719,0.008560348840604299
-0.5441298218695748,-0.7375545089160342,0.46441622199129856,-0.026631949867070494,-0.06470603068397954,-0.25776344851595595,-0.15030395919042935,-0.09238763897989577,-0.11932120772975655,0.11142092279934208,-0.053014535735577926,-0.026229680790764327
-0.3451274470599562,-0.6197541952459741,0.260575093352578,0.12410988648567724,-0.07396426099000517,-0.22212751671862743,-0.1767591794152871,0.06542459523219005,-0.04873316545666684,0.3613075846317511,0.10811994821965401,-0.2883624252783873
-0.9051171397303318,-0.5900250139703338,0.17138938129573708,-0.3093923439054398,-0.15359288369127913,0.2915026044050473,-0.08635730377930177,0.0963849013925628,-0.00878477582634635,-0.042335634514094826,0.02020204014886766,-0.004509221384270759
-0.4864117666976036,-0.7573675276620542,0.5262029658452654,-0.025282878318975237,-0.06727288305816335,-0.3271216952729237,-0.15371537293951884,-0.09029586867898359,-0.13352317683945517,0.0676972884255684,-0.08392961469512904,0.020496675911581972
-0.6259262939294801,1.5532891121960897,0.46272530128664013,-0.05059448005570581,0.0640837003562742,-0.37635252741382286,-0.11815665365757165,-0.2487891919482087,-0.002136827819687852,0.31427317745857025,0.1800894095535251,-0.3057380549956354
-0.5196619341960832,1.4314204050023305,0.6151157729693012,-0.4782090588964268,-0.21668267665634644,-0.1273715856374113,-0.0771291212945178,0.9755661982206867,-0.19693741224496553,-0.6449592390583111,-0.3913979114946482,0.2008807325245518
-0.9200505811715184,-0.5847827994694916,0.16659576387133365,-0.31660382386859975,-0.13252996633333325,0.30216364768895765,-0.06037646678828267,0.10753676297587203,0.04105149175435794,-0.049618539572402365,0.013474397000838958,-0.003693276910505211
-0.9161908478467324,-0.5882733864858435,0.17029380005213074,-0.3138832116576221,-0.11378920768596715,0.29643361184596123,-0.03868707102644453,0.11928287489608189,0.08058710883014235,-0.05133051627630847,0.00492604369296379,0.00018346450316058442
-0.9164388830560728,-0.5843048400783265,0.16157963565225053,-0.3185413317085074,-0.15652575015672035,0.3092897880979542,-0.0846261749780402,0.10286004187926241,-0.005155355992514987,-0.04740935793497517,0.021851159684578795,-0.004312261404878086
-0.9688776552011426,1.2458486702719231,0.3762895023813545,-0.25426210669035737,-0.02798138100007195,0.12042380662792673,-0.004499359611015548,0.16630710385493414,-0.19550965924937894,0.06281848607604232,-0.3894196241579562,0.40982958670940417
-0.4886088763500211,-0.13273557061338204,-0.24448839568862238,0.010577069106434482,1.2980554164044507,0.1967034212079962,0.3809824487684138,0.14608471322829178,0.288749758336202,-0.17082070672786187,-0.08024106707085756,0.09920554363003786
-0.9165958012052252,-0.5839689561409995,0.16177503403070845,-0.3187742934004742,-0.15655286046450345,0.30913247634553237,-0.08474717584398588,0.1025321561398875,-0.005201784350180964,-0.04780098912165387,0.022005352724473338,-0.004366834874726972
-0.5697434792046023,-0.7455997297182222,0.47342156903376614,-0.04467043379814579,-0.06547370009631563,-0.24656652729926787,-0.14621358954410715,-0.09986510200479536,-0.12279114430041807,0.08908238766419167,-0.06880243500856735,-0.003236587578432186
-0.7046461784942074,-0.6843086521687645,0.3533159602396171,-0.1493210220181955,-0.100215530664977,-0.03318092717443594,-0.12205408920433813,-0.025406423027437883,-0.07717913650104964,0.0387867757606644,-0.02537896088577086,-0.006204972508445422
-1.110309629111929,1.5511555470931155,0.5282476967936205,-0.4373036655299125,0.01628457065227281,-0.07482379164349301,-0.054046949111082904,-0.3426095090440038,-0.007411689409077643,-0.12039169261848182,0.06675772919935914,0.005031041548693833
-0.5078930730096511,1.4062291097027713,0.6004608945849704,-0.460736931998911,-0.2146494035726162,-0.11557320420577027,-0.06805405634858934,1.0001576286738012,-0.193455285420017,-0.6155869000574152,-0.40296238948674185,0.20497374276322194
-0.23107999682501876,0.5063348514187105,-0.11636852479221622,0.49028371313233254,0.005506936136374578,0.26811587596172876,0.08125643180680296,0.1459802633519503,-0.14187084521647972,0.6110909782043669,0.04623065078273937,0.03862965080641056
-0.6015934849431327,-0.7403070834970178,0.4635898661392318,-0.05259539720691749,-0.0164869886706585,-0.22788924400397498,-0.08989839275801863,-0.07985650610591098,-0.016713429329616093,0.08356789780129403,-0.08785328536500976,-0.003768867686040452
-0.5996342157902119,-0.7912885315305263,0.549659285310787,0.01902341868203286,0.33958523458837636,-0.36986104181813506,0.26731690854868484,0.006632001367373387,0.6476460227331016,0.09235861974552508,-0.23211047901154233,0.015045575747101867
-0.2709861807836807,-0.16450347096913948,0.950386760431003,1.0763806065033203,-0.5525607472743104,-0.09508053724738545,0.7277701503699213,0.20273192468855486,-0.3167701778159908,-0.17783260065703765,0.47428833028664313,0.02219032626205752
-0.2850505541030068,-0.12247104820160243,-0.2413210662047661,0.07928969395603241,0.9251328387435308,0.11480060130347974,-0.062328041708429587,-0.003202162073216546,-0.5128841620828313,-0.0769972792899052,0.07263608553369208,0.0317963417354111
-0.9123285239600711,-0.5853567029924958,0.15761444303845862,-0.31461485181482124,-0.15639947784367952,0.3105680202952948,-0.0841108107194389,0.1073416436809651,-0.003939914553522734,-0.041087835742692494,0.022753396890528,-0.007364552756599464
-0.9277486028772753,-0.5970360013643837,0.1779971637167049,-0.3024842531319663,-0.0476907482563115,0.2821774764587594,0.028309039153158758,0.13423368760431395,0.20423795213489174,-0.04501429292302096,-0.02070135314892991,0.00019223312004144875
0.34283631452097885,0.5164196595318504,0.022876468153525467,0.15936568891509414,-0.13989295406567814,0.6354670526521875,0.3151542132859443,-0.17985632655290745,-0.06127154702602376,0.5112117248967326,-0.10020946613375734,0.055382269797878886
-0.6756929355356475,-0.7321593941286276,0.4342694155131198,-0.07439324904599498,0.11843753115413053,-0.17356039258231087,0.07509396547327213,-0.005502287635289785,0.2893735973933852,0.06693823711910345,-0.1301725856274158,0.0008502035404026976
-0.9201817764099685,-0.5858701111800013,0.16684559010580743,-0.3155820208193811,-0.1284493381060861,0.3014478928780574,-0.05597184615881921,0.1092998737100982,0.04889191811850142,-0.048811842951937696,0.011615690767198594,-0.0034263924185629203
-0.5540847345547787,-0.7623112302536826,0.5107383405559579,-0.018425999229040875,0.038173108478423264,-0.30699615171535743,-0.04647612456462915,-0.07794847993359859,0.06424981877259774,0.08877990624247264,-0.11755814991807749,0.005670556014213193
-0.9162035058323444,-0.5848086659843182,0.161286538084564,-0.3181918891705568,-0.15648508469504574,0.3095257557265871,-0.08444467367912163,0.10335187048832468,-0.0050857134560160265,-0.04682191115495729,0.02161987012473692,-0.004230401200104688
-0.9171450147272592,-0.5827933623603535,0.16245892835531045,-0.3195896593223585,-0.15664774654174415,0.3085818852120558,-0.08517067887479587,0.10138455605207553,-0.005364283602011878,-0.049171698275028944,0.022545028364104415,-0.004557842019198272
-0.6155215291611656,-0.7251299005083038,0.433998372964349,-0.07907001892917259,-0.07661404681820687,-0.17657795930813408,-0.13841910686622635,-0.07742443703464758,-0.10790224483364372,0.07302929077318483,-0.0525251272761316,-0.005299948414061147
-0.5905779276606762,-0.7564868611349647,0.4908831060759741,-0.029448299225376593,0.06715001262984564,-0.27386027078823416,-0.0090100781744195,-0.06202734933102706,0.13335447062322492,0.08828324718091234,-0.12553116546092485,0.002069409846588248
-0.3871288397682518,-0.10010376062675258,-0.28727359242521683,-0.004218519305890576,0.9039632432660775,0.23884775197055108,-0.04415859337796319,0.027108719724847512,-0.49380675435745397,-0.14251669862788707,0.0754342854433022,0.06637029403636151
-0.975299651351055,1.6043748842171441,0.4107811204404308,-0.3338181290031927,0.009816604018370666,-0.06395816360920174,-0.07122879608416384,-0.24325266214015429,0.024623798746299504,0.04220064952462511,0.1534934331838842,-0.1455266890847461
-0.7286862054163001,-0.6736881345363523,0.33098060043954497,-0.16771711345067117,-0.10620971890873979,0.006205322993215698,-0.11780748882253039,-0.009792653059456176,-0.06926702238417834,0.030115449878894102,-0.024116541932985833,-0.005462023984193504
-1.1004604395061421,1.5391801296955132,0.5233921968707987,-0.4319026333076216,0.01173227551460307,-0.06962274617024547,-0.053446669205337506,-0.32851814698391496,-0.013379039695597901,-0.11199166775743119,0.061779066595227056,0.011356644667080383
-0.5645359771197737,-0.7572510511810457,0.5024524750633445,-0.024709823557461402,0.025773701081444788,-0.2930923533406765,-0.05850325346532,-0.08302614553509066,0.042464270003902904,0.08845670377563926,-0.1105532698810571,0.0023262558884377983
-0.3116090351295816,-0.12253861029617527,-0.242618344601197,0.05817806006990599,0.9215372949945668,0.13685456901239915,-0.05796346417053043,-0.003388863279896083,-0.5118697969228901,-0.09823293910595851,0.0673960303530289,0.04767749587747521
-0.5107968484469898,-0.7603955844641817,0.5298089032634894,-0.012164781626423087,0.019707086239035436,-0.339775922643673,-0.06741471046987169,-0.07730643215763323,0.03044606683446097,0.07913238102428377,-0.10568725094909041,0.009736091331140726
-1.0703088947863206,1.5623558306877596,0.4991941825147193,-0.4109444146364156,0.014330344524299127,-0.07266782791139348,-0.0562137033405776,-0.310710246817439,0.003413093499612424,-0.08088154188368392,0.08698748479859299,-0.029385399496925514
0.3769987679210231,0.04787100244301584,-0.22109958203311644,-0.4154991845315746,-0.036073172014158515,0.6433231120510781,0.07794167255530945,-0.1267151870856976,0.05004720897207322,-0.05159462335068342,-0.00991307307238806,-0.022749230244356745
-0.6438391984434866,-0.7158724239134001,0.410947114723095,-0.09464379054160944,-0.0804286807848105,-0.13756499023300586,-0.13466072756373632,-0.06684573470519929,-0.10115762579927672,0.06958542779335153,-0.053627293761551724,-0.007281717761326559
-0.6131069665830097,-0.7385663489734289,0.45769333555981756,-0.05689351726518659,0.0012451013582069495,-0.21720299863994794,-0.06721954837985748,-0.06768755405369262,0.025270016381861663,0.0806494283805692,-0.09494255638735795,-0.002625989295612099
-0.5410158822763377,-0.7533651543910345,0.4947286358247868,-0.03149398335991166,-0.06274024675009567,-0.28173747496046436,-0.14989900698868594,-0.10455151222876384,-0.12902654528113075,0.08919408194248313,-0.07591588357475368,0.0018333549094425889
-0.2988768479282681,-0.6917907253410103,0.4370929973279803,0.11550794104699649,0.11830540775557104,-0.3941178208057923,0.032295868687178285,0.10762113551142924,0.3048277877651248,0.22481629093008762,-0.04399042467252072,-0.1437972983971508
-0.3310962821645747,0.03736801628013704,-0.536127955785006,0.032049639602097314,0.8692592132729474,0.4291545294092771,-0.04601380045371001,0.21267213513298702,-0.40424718181320796,0.009613837989216743,0.22555987734305857,-0.13462732101468036
-0.2827917624718098,-0.7331862047190173,0.6024765866097878,-0.07726824358179385,-0.1247045187609008,-0.40436475412126754,-0.15158679872499606,0.05895839857008717,-0.11753170005700467,-0.09470337944227401,-0.07382150103860934,0.12408782798897376
-0.6552667574636388,-0.7042268690431202,0.4144971671344182,-0.10408957612186671,-0.07034350421405296,-0.1375868455945283,-0.12522729581521366,-0.07084708783201868,-0.07786363422195826,0.05550256595840797,-0.053791800087245996,-0.008383855199297746
-0.6347862517111147,-0.719187051710273,0.4203398578271435,-0.08791571469486642,-0.07806939821694607,-0.15363909480438664,-0.13670797875295612,-0.0739698190890976,-0.10447286580319609,0.07203362166959532,-0.05405833394861778,-0.007717768595306285
-0.8235764267933469,1.5015019163489602,0.5441703924536863,-0.16527911061382314,0.2241805644225572,-0.33269802295280926,0.087692062530313,-0.25028864849158505,0.31468288828711044,0.1474688402294195,0.04388957884036956,-0.1524551638467033
-0.9160465876831922,-0.5851445499216456,0.16109113970610625,-0.31795892747859017,-0.15645797438726272,0.30968306747900903,-0.0843236728131759,0.10367975622769957,-0.005039285098350059,-0.04643027996827871,0.02146567708484233,-0.004175827730255704
-0.3243368313095475,-0.10345829845415241,-0.2779098036187551,0.04662418225759087,0.9139180229251809,0.18031687241408448,-0.0549266547145994,0.02258401821638125,-0.49880498896590214,-0.09416365454438577,0.08254908434383638,0.03271691531806229
-0.8571123736439378,-0.6226210227165389,0.2328696177081693,-0.254927762093961,-0.07703023770723609,0.183324360345756,-0.03478815346016901,0.07585522402765117,0.08714522649437191,-0.017878743971507315,-0.0193646961184365,-0.003474748607691185
-0.3725488945644985,-0.744988168806616,0.5701404631750073,-0.05191965936838955,-0.09798659075516265,-0.37315531257025975,-0.15321357366346314,-0.009443024732968755,-0.12581589610696237,-0.02063979163481564,-0.08192673532632816,0.07775492824016382
-0.915968128608616,-0.5853124918903095,0.16099344051687728,-0.31784244663260675,-0.15644441923337113,0.30976172335521995,-0.08426317238020305,0.10384369909738707,-0.005016070919517004,-0.04623446437493931,0.021388580564895055,-0.004148540995331323
-0.9166742602798017,-0.5838010141723358,0.1618727332199372,-0.3188907742464578,-0.156566415618395,0.3090538204693213,-0.08480767627695876,0.10236821327020013,-0.005224998529013926,-0.04799680471499299,0.022082449244420696,-0.004394121609651555
-0.09138640986370404,1.5760367408817875,0.6432736292090043,0.0022765605925174743,-0.0050264861166495,-0.6962246001703439,-0.14594296340756727,-0.014053781881948455,0.0040799505519731605,0.15659346059800616,0.20267890011001843,-0.20509932284523397
-0.5215950223090146,-0.7545560961781146,0.5093844068637319,-0.027478064954706876,-0.06299878521719883,-0.3035374637228983,-0.1525885953520423,-0.10562378932833542,-0.13218382609868964,0.08237477760872605,-0.07755532689830673,0.006681557354751887
-0.492595865202774,1.0270402266130707,-0.07264572402250209,0.20168112520620293,-0.048171204330502565,0.374071845599449,0.04131088634432239,0.5053336321175601,-0.13460649883413883,1.0539388927961937,-0.031555715632761626,0.5250585415837371
-0.8496325718068782,-0.2149322499833572,0.8682051370924777,0.9004261020216201,-0.5119619992844275,0.23289651817332857,0.7734627155242945,-0.017861272807788077,-0.34003190944185446,-0.22643273585200077,0.3613410709111952,0.09647094139347241
-1.096411107314832,1.5421397839126691,0.5137372751039821,-0.4233258711986501,0.013122827555800427,-0.0674122698478535,-0.054470889826749816,-0.3258731575728829,-0.01118048121767273,-0.09668078985464267,0.0674412333102184,-0.0016523116184141743
-0.6413228318603197,-0.715579490013837,0.4236400450296702,-0.09067020456731006,-0.05933988438391393,-0.15636244953341608,-0.1167805881466322,-0.07074824332227013,-0.06512075401494878,0.06553950161798465,-0.05719922783256248,-0.007613367674371853
-0.9150266197137015,-0.5873277955142739,0.15982105024613072,-0.3164446764808054,-0.15628175738667277,0.3107055938697512,-0.0835371671845288,0.1058110135336362,-0.0047375007735211425,-0.04388467725486772,0.020463422325527576,-0.0038211001762376694
-1.0239116097905006,1.5792456153148096,0.45237377465755063,-0.368870715664894,0.01515508451471195,-0.06637607619023117,-0.060414328993819905,-0.2750240637560677,0.018131736449405227,-0.013029226269423183,0.11774352088507203,-0.08817081713051277
-0.9614066634151334,1.2531115144555425,0.35776125236155154,-0.2380404292402825,-0.025308718148809153,0.12421551226302302,-0.007031804317623431,0.17028553971949886,-0.19129825572419237,0.09187371713490507,-0.3774785185683954,0.3835933802590198
-0.8479231146943833,-0.6242982212288481,0.23647516865845772,-0.2519967443437881,-0.09171823457915577,0.1764746056782154,-0.05231456940013549,0.06756071968066489,0.05424325351971832,-0.015477848197304665,-0.011605030482994145,-0.004298287503504282
-0.383974649649423,1.6035654698223585,0.5575697197437156,-0.19462011475477967,-0.039771810837456116,-0.41320834811902596,-0.10224596777835243,0.0016337575196168443,0.03295211680239289,0.005508392581090379,0.1845450208090289,-0.10974623510308844
-1.0861596995501424,1.565306733013944,0.5079771980953608,-0.41994470275629464,0.01549405165303142,-0.07477400094509926,-0.057985162446735905,-0.3270580383115543,-0.0002723867671808585,-0.09358339806823994,0.08502751694268132,-0.02466536099305591
-0.5635094608262317,1.5717025248036947,0.4997062939587665,-0.008915469317883073,0.07513211298570398,-0.46838441575026846,-0.14110879847668145,-0.2883219208505385,-0.01521078592415171,0.33547029889319113,0.19806019012032075,-0.34420634165529435
-0.32760222210652623,-0.07719013045852716,-0.32564318841211903,0.04128198705771969,0.9049404406502725,0.22864634166365327,-0.052771106826874754,0.05859412883954098,-0.48105343378907706,-0.0780773026743698,0.10854307572196052,0.0039351335240427636
-0.9374351147006091,-0.607769103369693,0.19204759819405928,-0.28888365490853063,0.045011512889590585,0.2590293663301198,0.12447277682812424,0.16085009056808447,0.38259455330938635,-0.04310459608617547,-0.05689839232713909,0.0040112039661342035
-0.7370908557991929,-0.6847338991569739,0.34927533241263126,-0.1527833384346607,-0.005486657579574061,-0.023262456808634206,-0.013932812206515065,0.016505306792339518,0.1240798467749278,0.0306063712054647,-0.059743528751870015,-0.001691704585720566
-0.9165173421306494,-0.5841368981096631,0.16167733484147956,-0.3186578125544908,-0.15653930531061194,0.3092111322217435,-0.08468667541101305,0.10269609900957496,-0.00517857017134794,-0.047605173528314525,0.021928256204526077,-0.004339548139802544
-0.09670273159321235,0.4451500313981903,0.00027019368239675695,0.6147588276206064,0.049931323001991997,0.043958819784449356,0.05073423272802791,0.059613578412274285,-0.19312717020901093,0.6876837352945873,-0.02386140559072844,0.025917577613188313
-0.19002765381544404,-0.21314597680495398,1.1871689886110781,0.8704012685163809,-0.6257772652655977,-0.18289327094224628,0.7549978991259285,0.2863578656043773,-0.3438089596800061,-0.5953904302900144,0.36094194279955405,0.3630991895700001
-0.933063258407634,-0.6034457230424803,0.1857390674693939,-0.29455893240736236,0.00473388161888975,0.2692544936113508,0.08278608741943173,0.1496127551436326,0.30509564264243866,-0.04353475415058895,-0.04131809426867951,0.0024065417087655353
-0.6402190249500935,-0.7157571647657683,0.4263244646503312,-0.08887052422959514,-0.05819709957620225,-0.16078228828576346,-0.117940441612444,-0.07364571914368036,-0.0666030602391581,0.06607003255611435,-0.06105481514789765,-0.0077598716301015246
-0.7428479800022667,-0.672312331274935,0.3342586188264916,-0.16829774910626713,-0.05955445391342048,0.0033962453630059356,-0.06806912949549954,0.004409593676968037,0.02519765256197321,0.024377347401443258,-0.042891031440186696,-0.0038677458990655183
-0.4570783959606532,-0.038862285646220615,-0.40484602906992795,-0.06016062111642444,0.8768616167792,0.401984070883162,-0.029986981720071425,0.10769098100733257,-0.4503574423110059,-0.1451334933887317,0.12374831225546737,0.02949432837387486
-0.8670726206615088,-0.26814482961341296,0.9556892272201376,0.9747868856792613,-0.10398248643837059,0.08860565951551443,1.186097680167468,0.07761640938880818,0.42738333968837494,-0.21557189303082927,0.2116632232867944,0.11141406941217245
-0.4622058806642416,-0.6124733576613065,0.2333084847992597,0.036770573957944086,-0.0905771809369573,-0.1080986924891492,-0.15715462131960134,0.07657103209092128,-0.03793334167974998,0.285729180007596,0.09348783782404967,-0.2355513017549562
-0.17703602876363161,-0.23056510980660752,-0.04245142788254574,0.25203457118065464,1.366199598509721,-0.22893362937542452,0.32641308332021346,0.022439310687539644,0.211374618278537,-0.018506534264020835,-0.12335433055888681,0.048069899241558495
-1.1017517807724004,1.5015746623377917,0.5300153293208296,-0.3908535442452627,0.16655856927196916,-0.09738174078909498,0.11279619746352954,-0.2599617367759201,0.28564907766710146,-0.07802310408154027,-0.005069874095844205,0.016060286183183996
-0.915732751384887,-0.5858163177963005,0.16070034294919086,-0.3174930040946562,-0.1564037537716966,0.3099976909838527,-0.08408167108128448,0.10433552770644931,-0.0049464283830180375,-0.04564701759492144,0.021157291005053147,-0.004066680790557881
-0.9243878809093592,-0.6047304242373812,0.1853425564309401,-0.2640623493251563,0.11293461247473047,0.24228034921791758,0.19255280286788312,0.1939960120756093,0.5203970528134954,-0.018820380246663583,-0.06892013642644593,-0.017511117539908163
-0.743101050331295,-0.7308960143218481,0.4232362215096747,-0.08529869169131521,0.30603199342056236,-0.1479589083605068,0.2924107949049346,0.08086401416981855,0.6938596673144908,0.047627660074777416,-0.19227027866719124,0.00979634123527755
-0.9080067735686097,-0.5829878611001513,0.1539625850646497,-0.3114624318549003,-0.15652861549056998,0.3106369555003497,-0.08475952450639795,0.11021138894586405,-0.0026622855976099614,-0.03620721889774406,0.02591852091821359,-0.012584228054907644
-0.9868509022006353,1.5967467381688294,0.4206389690194237,-0.34104747138578256,0.01425967284251375,-0.06475287113196593,-0.06501360477884463,-0.2489236149527426,0.029088166799785903,0.030253455349677605,0.14309160084981973,-0.13130428815075074
-0.5499880359724569,-0.7495812193009475,0.49337413068318603,-0.03374644914448993,-0.06173497057587478,-0.2788419095623582,-0.15114047370986447,-0.11121235340106966,-0.12961210906147685,0.08877885456846928,-0.0756901172757737,-0.0014241181410987564
-0.22927221454216815,0.12300210321945727,-0.542223847931083,0.4191167094492068,0.17372694761213467,0.5320979950628691,-0.9416019528710529,0.1908568611343763,0.5084931630216503,0.058901757448919755,0.7386626061660868,0.2610614078676022
-0.7397606750828121,-0.6687630447370901,0.3216796864711616,-0.17539067764464775,-0.10832939169400024,0.022701552827097387,-0.11646332808152603,-0.003912960636991842,-0.06638787372565019,0.02647140853161517,-0.026492667723015645,-0.005159497586478115
-0.2233090262341637,-0.16843305095679187,-0.1547400973013993,0.13262792694158615,0.9481602983614278,-0.01624742207960859,-0.07508357689035511,-0.06586447031453013,-0.5459374554347871,-0.06109277575016155,0.0397753513166931,0.04903633735741345
-0.9153404560120062,-0.5866560276396193,0.16021184700304633,-0.3169105998647394,-0.15633597800223878,0.3103909703649074,-0.08377916891642022,0.10515524205488645,-0.004830357488853108,-0.04466793962822495,0.02077180840531671,-0.003930247115935529
-0.9162819649069206,-0.5846407240156543,0.16138423727379284,-0.3183083700165405,-0.15649863984893728,0.3094470998503761,-0.08450517411209449,0.10318792761863727,-0.005108927634848963,-0.04701772674829652,0.021696966644684214,-0.0042576879350292
-1.0983821127939108,1.5281297029208953,0.5140582800945169,-0.41946731467096154,0.02215661715721085,-0.06487180613882831,-0.041670841148279444,-0.3177028815237786,0.003996265475768171,-0.09145774675111497,0.05552033527541367,0.007250839067644824
